rt_id;sn;stop_cd;pattn_detail_id;is_active;lmt_spd;dist;topology
 VPCSDR-NA2;13;MANPA2A;Corredor Sur;1;60;28144;PC
 VPCSDR-NA2;14;PMAPA4A;Corredor Sur;1;60;28264;PC
 VPCSDR-NA2;15;INDPA2A;Corredor Sur;1;60;28748;PC
 VPCSDR-NA2;16;LOMPA2A;Corredor Sur;1;60;29403;PC
 VPCSDR-NA2;17;DANPA3A;Corredor Sur;1;60;29690;PC
 VPCSDR-NA2;18;H24PA2A;Corredor Sur;1;60;29945;PC
 VPCSDR-NA2;19;PESPA2A;Corredor Sur;1;60;30352;PC
 VPCSDR-NA2;20;FONPA2A;Corredor Sur;1;60;30795;PC
 VPCSDR-NA2;21;ENCPA2A;Corredor Sur;1;60;31536;PC
 VPCSDR-NA2;22;DONPA2A;Corredor Sur;1;60;32536;PC
 VPCSDR-NA2;23;24DDI2A;Corredor Sur;1;60;32900;PC
 VPCSDR-NA2;24;CCATO4A;Corredor Sur;1;60;33092;PC
 VPCSDR-NA2;25;CZIPA2A;Corredor Sur;1;60;33251;PC
 VPCSDR-NA2;26;PARED2A;Corredor Sur;1;60;33741;PC
 VPCSDR-NA2;27;PARED1A;Corredor Sur;1;60;34476;PC
 VPCSDX-NA2;1;PACHO ;Corredor Sur;1;40;0;PC
 VPCSDX-NA2;2;C26CT3A;Corredor Sur;1;40;4963;PC
 VPCSDX-NA2;3;C32CT3A;Corredor Sur;1;60;5480;PC
 VPCSDX-NA2;4;C41CT3A;Corredor Sur;1;60;6231;PC
 VPCSDX-NA2;5;C49CT3A;Corredor Sur;1;60;7145;PC
 VPCSDX-NA2;6;PAICT2A;Corredor Sur;1;60;7693;PC
 VPCSDX-NA2;7;GMAVI4A;Corredor Sur;1;60;7972;PC
 VPCSDX-NA2;8;GATCS2A;Corredor Sur;1;80;10477;PC
 VPCSDX-NA2;9;CESCO1A;Corredor Sur;1;80;14178;PC
 VPCSDX-NA2;10;LLBCS2A;Corredor Sur;1;80;17191;PC
 VPCSDX-NA2;11;GLACS2A;Corredor Sur;1;80;21161;PC
 VPCSDX-NA2;12;AMEPA2A;Corredor Sur;1;60;27250;PC
 VPCSDX-NA2;13;MANPA2A;Corredor Sur;1;60;28144;PC
 VPCSDX-NA2;14;PMAPA4A;Corredor Sur;1;60;28264;PC
 VPCSDX-NA2;15;INDPA2A;Corredor Sur;1;60;28748;PC
 VPCSDX-NA2;16;LOMPA2A;Corredor Sur;1;60;29403;PC
 VPCSDX-NA2;17;DANPA3A;Corredor Sur;1;60;29690;PC
 VPCSDX-NA2;18;H24PA2A;Corredor Sur;1;60;29945;PC
 VPCSDX-NA2;19;PESPA2A;Corredor Sur;1;60;30352;PC
 VPCSDX-NA2;20;FONPA2A;Corredor Sur;1;60;30795;PC
 VPCSDX-NA2;21;ENCPA2A;Corredor Sur;1;60;31536;PC
 VPCSDX-NA2;22;DONPA2A;Corredor Sur;1;60;32536;PC
 VPCSDX-NA2;23;24DDI2A;Corredor Sur;1;60;32900;PC
 VPCSDX-NA2;24;CCATO4A;Corredor Sur;1;60;33092;PC
 VPCSDX-NA2;25;CZIPA2A;Corredor Sur;1;60;33251;PC
 VAMCNEM-N1;27;TINCN1A;Corredor Norte;1;80;13568;PC
 VPHKVV-NA1;1;PACUR ;Transistmica;1;40;0;PC
 VPHKVV-NA1;2;TECCE2A;Transistmica;1;40;2310;PC
 VPHKVV-NA1;3;VVETK2A;Transistmica;1;60;2857;PC
 VAMCNEM-N1;28;GMSCN1A;Corredor Norte;1;80;22010;PC
 VAMCNEM-N1;29;AVNCE4A;Corredor Norte;1;60;22290;PC
 VAMCNEM-N1;30;MSOCE1A;Corredor Norte;1;60;22583;PA
 VAMCNEM-N1;31;PERVE3A;Corredor Norte;1;60;23181;PA
 VAMCNEM-N1;32;IGLDB3A;Corredor Norte;1;60;23455;PA
 VAMCNEM-N1;33;PCACE3A;Corredor Norte;1;60;23743;PA
 VAMCNEM-N1;34;POLCE3A;Corredor Norte;1;40;24201;PA
 VAMCNEM-N1;35;ERVCE3A;Corredor Norte;1;30;24525;PA
 VAMCNEM-N1;36;ESTAMAA;Corredor Norte;1;40;24878;PA
 VAMCNPC-N1;1;AMANE2A;Corredor Norte;1;40;0;PA
 VAMCNPC-N1;2;VBOCB1A;Corredor Norte;1;40;281;PA
 VAMCNPC-N1;3;AVFCB1A;Corredor Norte;1;40;600;PA
 VAMCNPC-N1;4;BOLIV1A;Corredor Norte;1;40;960;PA
 VAMCNPC-N1;5;TERCB1A;Corredor Norte;1;40;1551;PA
 VAMCNPC-N1;6;C7BCB1A;Corredor Norte;1;40;1983;PA
 VAMCNPC-N1;7;C4BCB1A;Corredor Norte;1;40;2270;PA
 VAMCNPC-N1;8;MELCB1A;Corredor Norte;1;30;2830;PA
 VPHLED-NA1;1;PACUR ;Ave. La Amistad;1;40;0;PC
 VPHLED-NA1;2;DORAD1A;Ave. La Amistad;1;60;7281;PC
 VPHMA3-NA1;1;PACUR ;Tumba Muerto;1;40;0;PC
 VPHMA3-NA1;2;TECCE2A;Tumba Muerto;1;40;2310;PC
 VPHMA3-NA1;3;VVETK2A;Tumba Muerto;1;60;2857;PC
 VPHMA3-NA1;4;UNATK2A;Tumba Muerto;1;60;3177;PC
 VPHMA3-NA1;5;CVANA2A;Tumba Muerto;1;60;3897;PC
 VPHMA3-NA1;6;ADETM2A;Tumba Muerto;1;60;4698;PC
 VPHMMS-NA2;1;PACUR ;Tumba Muerto;1;40;0;PC
 VPHMMS-NA2;2;VIFTM2A;Tumba Muerto;1;60;7546;PC
 VPHMMS-NA2;3;UTETM2A;Tumba Muerto;1;60;8224;PC
 VPHMMS-NA2;4;STMTM2A;Tumba Muerto;1;60;8614;PC
 VPHMMS-NA2;5;GCETM4A;Tumba Muerto;1;60;8965;PC
 VPHMMS-NA2;6;CORTM2A;Tumba Muerto;1;60;9264;PC
 VPHMMS-NA2;7;LIBTM2A;Tumba Muerto;1;60;9720;PC
 VPHMMS-NA2;8;USMTM2A;Tumba Muerto;1;60;10105;PC
 VPHMMS-NA2;9;LIVTM2A;Tumba Muerto;1;60;10528;PC
 VPHMMS-NA2;10;CMOTM2A;Tumba Muerto;1;60;11110;PC
 VPHMMS-NA2;11;SMATM2A;Tumba Muerto;1;60;11360;PC
 VPHMMS-NA2;12;MASMITA;Tumba Muerto;1;60;11813;PC
 VPHNAC-NA2;1;PACUR ;Corredor Norte;1;40;0;PC
 VPHNAC-NA2;2;TINCN2A;Corredor Norte;1;80;11159;PC
 VPHNAC-NA2;3;OJOAG1A;Corredor Norte;1;60;13859;PC
 VPHNAC-NA2;4;IBVTK1A;Corredor Norte;1;60;14309;PC
 VPHNAC-NA2;5;ESTAN1A;Corredor Norte;1;60;14650;PC
 VPHNAE-NA2;1;PACUR ;Corredor Norte;1;40;0;PC
 VPHNAE-NA2;2;TINCN2A;Corredor Norte;1;80;11159;PC
 VPHNAE-NA2;3;OJOAG1A;Corredor Norte;1;60;13859;PC
 VPHNAE-NA2;4;ANDINTA;Corredor Norte;1;20;14644;PC
 VPHNAE-NA2;5;ESTAN2A;Corredor Norte;1;60;14874;PC
 VPHNAZ-NA2;1;PACUR ;Corredor Norte;1;40;0;PC
 VPHNAZ-NA2;2;TINCN2A;Corredor Norte;1;80;11159;PC
 VPHNAZ-NA2;3;CSITK2A;Corredor Norte;1;60;14371;PC
 VPHNAZ-NA2;4;MILTK2A;Corredor Norte;1;60;15349;PC
 VPHNAZ-NA2;5;CHITK2A;Corredor Norte;1;60;16033;PC
 VPHNAZ-NA2;6;CELTK2A;Corredor Norte;1;60;16311;PC
 VPHNAZ-NA2;7;ZAITK2A;Corredor Norte;1;60;16624;PC
 VPHNAZ-NA2;8;ULATK2A;Corredor Norte;1;60;16864;PC
 VPHNAZ-NA2;9;ROCTK2A;Corredor Norte;1;60;17292;PC
 VPHNAZ-NA2;10;PALTK2A;Corredor Norte;1;60;17560;PC
 VPHNAZ-NA2;11;LAJTK2A;Corredor Norte;1;60;18023;PC
 VPHNAZ-NA2;12;GONTK2A;Corredor Norte;1;60;18787;PC
 VPHNAZ-NA2;13;EBETK2A;Corredor Norte;1;60;19325;PC
 VPHNAZ-NA2;14;FLOTK2A;Corredor Norte;1;60;19918;PC
 VPHNAZ-NA2;15;CABTK2A;Corredor Norte;1;60;20529;PC
 VPHNAZ-NA2;16;CIUCB2A;Corredor Norte;1;60;21322;PC
 VPHNAZ-NA2;17;VCUTK2A;Corredor Norte;1;60;21908;PC
 VPHNAZ-NA2;18;ROQTK2A;Corredor Norte;1;60;22235;PC
 VPHNAZ-NA2;19;EALCDIA;Corredor Norte;1;30;22867;PC
 VPHNBN-NA2;1;PACUR ;Corredor Norte;1;40;0;PC
 VPHNBN-NA2;2;GMACN2A;Corredor Norte;1;80;11538;PC
 VPHNBN-NA2;3;SROCN3A;Corredor Norte;1;60;25848;PC
 VPHNBN-NA2;4;DONBN2A;Corredor Norte;1;60;26688;PC
 VPHNCH-NA2;1;PACUR ;Corredor Norte;1;40;0;PC
 VPHNCH-NA2;2;GMACN2A;Corredor Norte;1;80;11538;PC
 VPHNCH-NA2;3;SROCN3A;Corredor Norte;1;60;25848;PC
 VPHNCH-NA2;4;DONBN2A;Corredor Norte;1;60;26688;PC
 VPHNCH-NA2;5;CARTK2A;Corredor Norte;1;60;27255;PC
 VPHNCH-NA2;6;TROTK2A;Corredor Norte;1;60;28099;PC
 VPHNCH-NA2;7;CHCTK2A;Corredor Norte;1;60;29116;PC
 VPHNCH-NA2;8;VEGTK2A;Corredor Norte;1;60;30071;PC
 VPHNCH-NA2;9;EROTK2A;Corredor Norte;1;60;30279;PC
 VPHNCH-NA2;10;BEATK2A;Corredor Norte;1;60;30502;PC
 VPHNCH-NA2;11;ABETK2A;Corredor Norte;1;60;30823;PC
 VPHNCH-NA2;12;VLITK2A;Corredor Norte;1;60;31751;PC
 VPOREC-NA2;15;EBETK2A;Ave. Boyd Roosevelt;1;60;6578;PC
 VPOREC-NA2;16;FLOTK2A;Ave. Boyd Roosevelt;1;60;7171;PC
 VPOREC-NA2;17;CABTK2A;Ave. Boyd Roosevelt;1;60;7782;PC
 VPOREC-NA2;18;ESTACAA;Ave. Boyd Roosevelt;1;40;8105;PC
 VPORGE-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORGE-NA2;2;IBVTK1A;Ave. Boyd Roosevelt;1;60;906;PC
 VPORGE-NA2;3;ESTAN1A;Ave. Boyd Roosevelt;1;60;1247;PC
 VPORGE-NA2;4;SJOTK1A;Ave. Boyd Roosevelt;1;60;1853;PC
 VPORGE-NA2;5;RODTK1A;Ave. Boyd Roosevelt;1;60;2159;PC
 VPORGE-NA2;6;PAZTK1A;Ave. Boyd Roosevelt;1;60;2531;PC
 VPORGE-NA2;7;ERUTK1A;Ave. Boyd Roosevelt;1;60;2752;PC
 VPORGE-NA2;8;PSMTK4A;Ave. Boyd Roosevelt;1;60;3411;PC
 VPORGE-NA2;9;MASMITA;Ave. Boyd Roosevelt;1;60;3588;PC
 VPORGE-NA2;10;GESTATA;Ave. Boyd Roosevelt;1;60;4941;PC
 VPORLA-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORLA-NA2;2;IBVTK1A;Ave. Boyd Roosevelt;1;60;906;PC
 VPORLA-NA2;3;ENTLA2A;Ave. Boyd Roosevelt;1;40;1193;PC
 VPORLA-NA2;4;ANDESLA;Ave. Boyd Roosevelt;1;30;1629;PC
 VPORMS-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORMS-NA2;2;IBVTK1A;Ave. Boyd Roosevelt;1;60;906;PC
 VPORMS-NA2;3;ESTAN1A;Ave. Boyd Roosevelt;1;60;1247;PC
 VPORMS-NA2;4;SJOTK1A;Ave. Boyd Roosevelt;1;60;1853;PC
 VPORMS-NA2;5;RODTK1A;Ave. Boyd Roosevelt;1;60;2159;PC
 VPORMS-NA2;6;PAZTK1A;Ave. Boyd Roosevelt;1;60;2531;PC
 VPORMS-NA2;7;ERUTK1A;Ave. Boyd Roosevelt;1;60;2752;PC
 VPORMS-NA2;8;PSMTK4A;Ave. Boyd Roosevelt;1;60;3411;PC
 VPORMS-NA2;9;MASMITA;Ave. Boyd Roosevelt;1;60;3588;PC
 VPORPB-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORPB-NA2;2;OJOAG2A;Ave. Boyd Roosevelt;1;60;631;PC
 VPORPB-NA2;3;PMACN4A;Ave. Boyd Roosevelt;1;60;1017;PC
 VPORPB-NA2;4;ETITK3A;Ave. Boyd Roosevelt;1;40;1416;PC
 VPORPB-NA2;5;CSITK2A;Ave. Boyd Roosevelt;1;60;1624;PC
 VPORPB-NA2;6;MILTK2A;Ave. Boyd Roosevelt;1;60;2602;PC
 VPORPB-NA2;7;CHITK2A;Ave. Boyd Roosevelt;1;60;3286;PC
 VPORPB-NA2;8;CELTK2A;Ave. Boyd Roosevelt;1;60;3564;PC
 VPORPB-NA2;9;ZAITK2A;Ave. Boyd Roosevelt;1;60;3877;PC
 VPORPB-NA2;10;ULATK2A;Ave. Boyd Roosevelt;1;60;4117;PC
 VPORPB-NA2;11;ROCTK2A;Ave. Boyd Roosevelt;1;60;4545;PC
 VPORPB-NA2;12;PALTK2A;Ave. Boyd Roosevelt;1;60;4813;PC
 VPORPB-NA2;13;LAJTK2A;Ave. Boyd Roosevelt;1;60;5276;PC
 VPORPB-NA2;14;GONTK2A;Ave. Boyd Roosevelt;1;60;6040;PC
 VPORPB-NA2;15;EBETK2A;Ave. Boyd Roosevelt;1;60;6578;PC
 VPORPB-NA2;16;FLOTK2A;Ave. Boyd Roosevelt;1;60;7171;PC
 VPORPB-NA2;17;CABTK2A;Ave. Boyd Roosevelt;1;60;7782;PC
 VPORPB-NA2;18;PACAB ;Ave. Boyd Roosevelt;1;40;8175;PC
 VPORPF-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORPF-NA2;2;IBVTK1A;Ave. Boyd Roosevelt;1;60;906;PC
 VPORPF-NA2;3;ESTAN1A;Ave. Boyd Roosevelt;1;60;1247;PC
 VPORPF-NA2;4;SJOTK1A;Ave. Boyd Roosevelt;1;60;1853;PC
 VPORPF-NA2;5;RODTK1A;Ave. Boyd Roosevelt;1;60;2159;PC
 VPORPF-NA2;6;PAZTK1A;Ave. Boyd Roosevelt;1;60;2531;PC
 VPORPF-NA2;7;ERUTK1A;Ave. Boyd Roosevelt;1;60;2752;PC
 VPORPF-NA2;8;COLTM2A;Ave. Boyd Roosevelt;1;60;3897;PC
 VPORPF-NA2;9;SHETM2A;Ave. Boyd Roosevelt;1;60;4516;PC
 VPORPF-NA2;10;ROOTM2A;Ave. Boyd Roosevelt;1;40;5124;PC
 VPORPF-NA2;11;BALBO2A;Ave. Boyd Roosevelt;1;60;6288;PC
 VPORPF-NA2;12;PBAVE1A;Ave. Boyd Roosevelt;1;40;7130;PC
 VPORPS-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORPS-NA2;2;IBVTK1A;Ave. Boyd Roosevelt;1;60;906;PC
 VPORPS-NA2;3;ANDINTA;Ave. Boyd Roosevelt;1;20;1241;PC
 VPORPS-NA2;4;VERAN3A;Ave. Boyd Roosevelt;1;40;1597;PC
 VPORPS-NA2;5;VPESA1A;Ave. Boyd Roosevelt;1;30;2523;PC
 VPORSB-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORSB-NA2;2;OJOAG2A;Ave. Boyd Roosevelt;1;60;631;PC
 VPORSB-NA2;3;PMACN4A;Ave. Boyd Roosevelt;1;60;1017;PC
 VPORSB-NA2;4;ETITK3A;Ave. Boyd Roosevelt;1;40;1416;PC
 VPORSB-NA2;5;CSITK2A;Ave. Boyd Roosevelt;1;60;1624;PC
 VPORSB-NA2;6;ESTSI2A;Ave. Boyd Roosevelt;1;60;1980;PC
 VPORVE-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORVE-NA2;2;IBVTK1A;Ave. Boyd Roosevelt;1;60;906;PC
 VPORVE-NA2;3;ANDINTA;Ave. Boyd Roosevelt;1;20;1241;PC
 VPORVE-NA2;4;VERAN3A;Ave. Boyd Roosevelt;1;40;1597;PC
 VPORVR-NA2;1;PAOJO ;Ave. Boyd Roosevelt;1;40;0;PC
 VPORVR-NA2;2;IBVTK1A;Ave. Boyd Roosevelt;1;60;906;PC
 VPORVR-NA2;3;ESTAN1A;Ave. Boyd Roosevelt;1;60;1247;PC
 VPORVR-NA2;4;SJOTK1A;Ave. Boyd Roosevelt;1;60;1853;PC
 VPORVR-NA2;5;RODTK1A;Ave. Boyd Roosevelt;1;60;2159;PC
 VPORVR-NA2;6;PAZTK1A;Ave. Boyd Roosevelt;1;60;2531;PC
 VPORVR-NA2;7;ERUTK1A;Ave. Boyd Roosevelt;1;60;2752;PC
 VPORVR-NA2;8;PSMTK4A;Ave. Boyd Roosevelt;1;60;3411;PC
 VPORVR-NA2;9;MASMITA;Ave. Boyd Roosevelt;1;60;3588;PC
 VPQUVL-NA2;3;CAODB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;2004;PA
 VPQUVL-NA2;4;IBHDB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;2220;PA
 VPQUVL-NA2;5;BHODB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;2584;PA
 VPQUVL-NA2;6;CRODB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;2810;PA
 VPQUVL-NA2;7;TERDB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;3080;PA
 VPQUVL-NA2;8;AVPDB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;3495;PA
 VPQUVL-NA2;9;CIRDB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;4321;PA
 VPQUVL-NA2;10;CELDB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;4565;PA
 VPQUVL-NA2;11;VERDB1A;Ave. Domingo Diaz_Ave. Jose Agus;1;80;5003;PA
 VPQUVL-NA2;12;VERDB2A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;5857;PA
 VPQZP6-NA2;1;PREAL1A;INterno;1;50;0;PC
 VPQZP6-NA2;2;PREAL2A;INterno;1;50;169;PC
 VPQ7PP-NA2;1;PREAL1A;Ave. Jose Maria Torrijos_Ave. Do;1;50;0;PC
 VPQ7PP-NA2;2;MONPE1A;Ave. Jose Maria Torrijos_Ave. Do;1;50;922;PC
 VPQ7PP-NA2;3;ESTAPEA;Ave. Jose Maria Torrijos_Ave. Do;1;40;1039;PC
 VPQ7PP-NA2;4;SJOSJ1A;Ave. Jose Maria Torrijos_Ave. Do;1;40;1510;PC
 VPQ7PP-NA2;5;RANAO1A;Ave. Jose Maria Torrijos_Ave. Do;1;40;1958;PC
 VPQ7PP-NA2;6;VLOPE1A;Ave. Jose Maria Torrijos_Ave. Do;1;40;2538;PC
 VPQ7PP-NA2;7;NAZPE1A;Ave. Jose Maria Torrijos_Ave. Do;1;40;3232;PC
 VPQ7PP-NA2;8;BALMO2A;Ave. Jose Maria Torrijos_Ave. Do;1;60;3912;PC
 VPQ7PP-NA2;9;PPETM4A;Ave. Jose Maria Torrijos_Ave. Do;1;60;4042;PC
 VPQ7PP-NA2;10;NCATM1A;Ave. Jose Maria Torrijos_Ave. Do;1;60;4551;PC
 VPQ7PP-NA2;11;BSATM1A;Ave. Jose Maria Torrijos_Ave. Do;1;60;5398;PC
 VPQ7PP-NA2;12;ESTLP1A;Ave. Jose Maria Torrijos_Ave. Do;1;40;6020;PC
 VPQ7PP-NA2;13;CVITM1A;Ave. Jose Maria Torrijos_Ave. Do;1;60;6502;PC
 VPQ7PP-NA2;14;BRITM1A;Ave. Jose Maria Torrijos_Ave. Do;1;60;7140;PC
 VPQ7PP-NA2;15;SPNTM1A;Ave. Jose Maria Torrijos_Ave. Do;1;60;7502;PC
 VPQ7PP-NA2;16;SPNTM2A;Ave. Jose Maria Torrijos_Ave. Do;1;60;8317;PC
 VPQ7PP-NA2;17;BRITM2A;Ave. Jose Maria Torrijos_Ave. Do;1;60;8647;PC
 VPQ7PP-NA2;18;CVITM2A;Ave. Jose Maria Torrijos_Ave. Do;1;60;9285;PC
 VPQ7PP-NA2;19;PAPUE ;Ave. Jose Maria Torrijos_Ave. Do;1;40;9481;PC
 VPTMED-NA1;1;PAICT1A;Tumba Muerto;1;60;0;PC
 VPTMED-NA1;2;AQGCT3A;Tumba Muerto;1;40;603;PC
 VPTMED-NA1;3;FEBFB3A;Tumba Muerto;1;60;1258;PC
 VPTMED-NA1;4;RHIFB3A;Tumba Muerto;1;40;1480;PC
 VPTMED-NA1;5;IGCME3A;Tumba Muerto;1;60;1762;PC
 VPTMED-NA1;6;CRWME3A;Tumba Muerto;1;40;1957;PC
 VPTMED-NA1;7;MEBME3A;Tumba Muerto;1;60;2408;PC
 VPTMED-NA1;8;CVANA2A;Tumba Muerto;1;60;2930;PC
 VPTMED-NA1;9;LOCER2A;Tumba Muerto;1;60;3406;PC
 VPTMED-NA1;10;LANTM2A;Tumba Muerto;1;60;4129;PC
 VPTMED-NA1;11;PMITM2A;Tumba Muerto;1;60;4651;PC
 VPTMED-NA1;12;DORAD1A;Tumba Muerto;1;60;5997;PC
 VPTOPC-NA1;1;PAICT1A;Ave. Omar Torrijos Herrera;1;60;0;PC
 VPTOPC-NA1;2;URRACCA;Ave. Omar Torrijos Herrera;1;60;1284;PC
 VPTOPC-NA1;3;BOULECA;Ave. Omar Torrijos Herrera;1;60;2671;PC
 VPTOPC-NA1;4;PACHO ;Ave. Omar Torrijos Herrera;1;40;7591;PC
 VPTOPH-NA1;1;PAICT1A;Ave. Omar Torrijos Herrera;1;60;0;PC
 VPTOPH-NA1;2;AQGCT3A;Ave. Omar Torrijos Herrera;1;40;603;PC
 VPTOPH-NA1;3;URRACCA;Ave. Omar Torrijos Herrera;1;60;1284;PC
 VPTOPH-NA1;4;C39CT3A;Ave. Omar Torrijos Herrera;1;60;1805;PC
 VPTOPH-NA1;5;HNICT3A;Ave. Omar Torrijos Herrera;1;60;2152;PC
 VPTOPH-NA1;6;ABACE1A;Ave. Omar Torrijos Herrera;1;60;4672;PC
 VPTOPH-NA1;7;PACUR ;Ave. Omar Torrijos Herrera;1;40;6287;PC
 VPTVEM-NA1;1;PAICT1A;Via Espa�a;1;60;0;PC
 VPTVEM-NA1;2;AQGCT3A;Via Espa�a;1;40;603;PC
 VPTVEM-NA1;3;URRACCA;Via Espa�a;1;60;1284;PC
 VPTVEM-NA1;4;C39CT3A;Via Espa�a;1;60;1805;PC
 VPTVEM-NA1;5;HNICT3A;Via Espa�a;1;60;2152;PC
 VPTVEM-NA1;6;BOULECA;Via Espa�a;1;60;2671;PC
 VPTVEM-NA1;7;ESTAMAA;Via Espa�a;1;40;3448;PC
 VPTVE3-NA1;1;PAICT1A;Via Espa�a;1;60;0;PC
 VPTVE3-NA1;2;AQGCT3A;Via Espa�a;1;40;603;PC
 VPTVE3-NA1;3;FEBFB3A;Via Espa�a;1;60;1258;PC
 VPTVE3-NA1;4;RHIFB3A;Via Espa�a;1;40;1480;PC
 VPTVE3-NA1;5;IGCME3A;Via Espa�a;1;60;1762;PC
 VPTVE3-NA1;6;CRWME3A;Via Espa�a;1;40;1957;PC
 VPTVE3-NA1;7;UIAEM3A;Via Espa�a;1;40;2427;PC
 VPTVE3-NA1;8;CEMEM3A;Via Espa�a;1;40;2660;PC
 VPTVE3-NA1;9;CGUCM3A;Via Espa�a;1;40;3051;PC
 VPTVE3-NA1;10;CONVE3A;Via Espa�a;1;60;3357;PC
 VPTVE3-NA1;11;ESTICAA;Via Espa�a;1;40;3623;PC
 VPTVE4-NA1;1;PAICT1A;Via Espa�a;1;60;0;PC
 VPTVE4-NA1;2;C49CT3A;Via Espa�a;1;60;2302;PC
 VPTVE4-NA1;3;PAICT2A;Via Espa�a;1;60;2850;PC
 VPTVE4-NA1;4;GMAVI4A;Via Espa�a;1;60;3129;PC
 VPTVE4-NA1;5;CORVI3A;Via Espa�a;1;60;3619;PC
 VPTVE4-NA1;6;IDAAN3A;Via Espa�a;1;60;4737;PC
 VPTVE4-NA1;7;OBARR3A;Via Espa�a;1;60;5552;PC
 VPTVE4-NA1;8;ESTVARA;Via Espa�a;1;40;5996;PC
 VPCSDX-NA2;26;PARED2A;Corredor Sur;1;60;33741;PC
 VPCSDX-NA2;27;PARED1A;Corredor Sur;1;60;34476;PC
 VPCSDX-NA2;28;ESTADAA;Corredor Sur;1;60;35327;PC
 VPCSEB-NA2;1;PACHO ;Corredor Sur;1;40;0;PC
 VPCSEB-NA2;2;C26CT3A;Corredor Sur;1;40;4963;PC
 VPCSEB-NA2;3;C32CT3A;Corredor Sur;1;60;5480;PC
 VPCSEB-NA2;4;C41CT3A;Corredor Sur;1;60;6231;PC
 VPCSEB-NA2;5;C49CT3A;Corredor Sur;1;60;7145;PC
 VPCSEB-NA2;6;PAICT2A;Corredor Sur;1;60;7693;PC
 VPCSEB-NA2;7;GMAVI4A;Corredor Sur;1;60;7972;PC
 VPCSEB-NA2;8;GATCS2A;Corredor Sur;1;80;10477;PC
 VPCSEB-NA2;9;COPCS3A;Corredor Sur;1;40;14441;PC
 VPCSEB-NA2;10;BAMCS3A;Corredor Sur;1;80;14952;PC
 VPCSEB-NA2;11;GMYPV2A;Corredor Sur;1;60;16209;PC
 VPCSEB-NA2;12;BGEPV2A;Corredor Sur;1;60;16757;PC
 VPCSEB-NA2;13;PBAVE4A;Corredor Sur;1;60;16993;PC
 VPCSEB-NA2;14;BALBO2A;Corredor Sur;1;60;17094;PC
 VPCSEB-NA2;15;ETBVE1A;Corredor Sur;1;60;17841;PC
 VPCSEL-NA2;1;PACHO ;Corredor Sur;1;40;0;PC
 VPCSEL-NA2;2;C26CT3A;Corredor Sur;1;40;4963;PC
 VPCSEL-NA2;3;C32CT3A;Corredor Sur;1;60;5480;PC
 VPCSEL-NA2;4;C41CT3A;Corredor Sur;1;60;6231;PC
 VPCSEL-NA2;5;C49CT3A;Corredor Sur;1;60;7145;PC
 VPCSEL-NA2;6;PAICT2A;Corredor Sur;1;60;7693;PC
 VPCSEL-NA2;7;GMAVI4A;Corredor Sur;1;60;7972;PC
 VPCSEL-NA2;8;GATCS2A;Corredor Sur;1;80;10477;PC
 VPCSEL-NA2;9;COPCS3A;Corredor Sur;1;40;14441;PC
 VPCSEL-NA2;10;BAMCS3A;Corredor Sur;1;80;14952;PC
 VPCSEL-NA2;11;GMYPV2A;Corredor Sur;1;60;16209;PC
 VPCSEL-NA2;12;BGEPV2A;Corredor Sur;1;60;16757;PC
 VPCSEL-NA2;13;PBAVE4A;Corredor Sur;1;60;16993;PC
 VPCSEL-NA2;14;BALBO2A;Corredor Sur;1;60;17094;PC
 VPCSEL-NA2;15;ETBVE2A;Corredor Sur;1;40;17142;PC
 VPCSES-NA2;1;PACHO ;Corredor Sur;1;40;0;PC
 VPCSES-NA2;2;C26CT3A;Corredor Sur;1;40;4963;PC
 VPCSES-NA2;3;C32CT3A;Corredor Sur;1;60;5480;PC
 VPCSES-NA2;4;C41CT3A;Corredor Sur;1;60;6231;PC
 VPCSES-NA2;5;C49CT3A;Corredor Sur;1;60;7145;PC
 VPCSES-NA2;6;PAICT2A;Corredor Sur;1;60;7693;PC
 VPCSES-NA2;7;GMAVI4A;Corredor Sur;1;60;7972;PC
 VPCSES-NA2;8;GATCS2A;Corredor Sur;1;80;10477;PC
 VPCSES-NA2;9;CESCO1A;Corredor Sur;1;80;14178;PC
